,route_desc,stop_code,StationOrder,trip_km_fact,stop_name,stop_lat,stop_lon
334,16057-2-ז,4075,23,16.57,שמגר/אוהל יהושע,31.795289,35.207757
335,10784-2-#,4075,5,14.035,שמגר/אוהל יהושע,31.795289,35.207757
336,14296-2-#,4075,5,31.978,שמגר/אוהל יהושע,31.795289,35.207757
337,17055-1-#,235,16,11.228,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
338,13033-2-#,235,56,21.858,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
339,13245-1-9,235,42,42.986,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
340,13052-1-#,235,16,15.856,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
341,10822-2-0,235,27,10.423,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
342,18074-1-0,235,60,20.604,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
343,11225-1-#,235,50,29.275,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
344,13033-2-ו,235,61,22.673,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
345,10786-2-#,235,21,12.661,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
346,13052-1-א,235,16,16.605,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
347,10784-2-#,235,28,14.035,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
348,10802-2-#,235,22,8.278,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
349,13033-2-ח,235,31,10.839,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
350,13245-1-#,235,45,28.14,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
351,10812-2-#,235,26,8.349,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
352,13033-2-ב,235,55,21.259,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
353,10754-1-9,235,16,9.566,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
354,12295-1-#,235,70,34.968,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
355,17055-3-#,235,16,11.567,ישיבת ויזניץ/קצנלבוגן,31.782684,35.177453
356,59015-1-#,4156,4,8.616,ת. מרכזית ירושלים/יפו,31.788603,35.202593
357,11158-2-#,4156,22,11.37,ת. מרכזית ירושלים/יפו,31.788603,35.202593
358,10106-1-#,4156,1,21.762,ת. מרכזית ירושלים/יפו,31.788603,35.202593
359,10102-2-#,4156,1,17.173,ת. מרכזית ירושלים/יפו,31.788603,35.202593
360,12265-1-#,4156,1,37.736,ת. מרכזית ירושלים/יפו,31.788603,35.202593
361,13270-1-#,4156,1,34.162,ת. מרכזית ירושלים/יפו,31.788603,35.202593
362,11156-2-#,4156,28,14.614,ת. מרכזית ירושלים/יפו,31.788603,35.202593
363,11264-1-#,4156,1,56.8,ת. מרכזית ירושלים/יפו,31.788603,35.202593
364,12154-2-#,4156,33,16.309,ת. מרכזית ירושלים/יפו,31.788603,35.202593
365,10107-2-#,4156,1,23.918,ת. מרכזית ירושלים/יפו,31.788603,35.202593
366,11151-2-#,4156,7,10.583,ת. מרכזית ירושלים/יפו,31.788603,35.202593
367,11269-1-1,4156,1,35.71,ת. מרכזית ירושלים/יפו,31.788603,35.202593
368,19075-2-0,4156,8,17.193,ת. מרכזית ירושלים/יפו,31.788603,35.202593
369,18074-2-0,4156,25,20.016,ת. מרכזית ירושלים/יפו,31.788603,35.202593
370,11157-2-#,4156,31,11.559,ת. מרכזית ירושלים/יפו,31.788603,35.202593
371,12154-2-א,4156,27,11.666,ת. מרכזית ירושלים/יפו,31.788603,35.202593
372,18018-1-#,4156,4,12.368,ת. מרכזית ירושלים/יפו,31.788603,35.202593
373,11260-1-#,4156,1,54.082,ת. מרכזית ירושלים/יפו,31.788603,35.202593
374,11155-2-א,4156,39,15.835,ת. מרכזית ירושלים/יפו,31.788603,35.202593
375,30062-3-0,4156,20,10.044,ת. מרכזית ירושלים/יפו,31.788603,35.202593
376,12039-1-#,372,36,14.441,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
377,12716-2-#,372,25,16.485,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
378,13016-2-#,372,46,13.082,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
379,10740-1-#,372,29,18.501,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
380,10753-1-9,372,17,4.962,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
381,13052-1-א,372,57,16.605,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
382,12244-2-#,372,5,26.784,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
383,11824-2-0,372,37,10.772,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
384,12039-1-א,372,34,13.793,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
385,11224-2-#,372,5,27.988,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
386,13016-2-ב,372,53,14.896,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
387,13052-1-#,372,54,15.856,מעגלי הרי''ם לוין/מבוא פתיה,31.800984,35.216953
388,34001-1-ב,1328,15,21.388,שמואל הנביא/ראם,31.789129,35.225426
389,34001-1-ח,1328,32,20.453,שמואל הנביא/ראם,31.789129,35.225426
390,21003-1-ו,1328,25,14.304,שמואל הנביא/ראם,31.789129,35.225426
391,10163-1-0,1328,13,12.925,שמואל הנביא/ראם,31.789129,35.225426
392,21003-1-#,1328,25,11.144,שמואל הנביא/ראם,31.789129,35.225426
393,21003-1-ץ,1328,49,26.234,שמואל הנביא/ראם,31.789129,35.225426
394,14051-1-#,1328,28,10.061,שמואל הנביא/ראם,31.789129,35.225426
395,12900-2-#,1328,13,5.194,שמואל הנביא/ראם,31.789129,35.225426
396,16096-2-ד,1328,20,5.903,שמואל הנביא/ראם,31.789129,35.225426
397,21003-3-ז,1328,25,10.902,שמואל הנביא/ראם,31.789129,35.225426
398,21003-3-#,1328,25,9.448,שמואל הנביא/ראם,31.789129,35.225426
399,11103-2-#,3034,42,21.162,שבטי ישראל/הלני המלכה,31.782023,35.224569
400,22066-1-א,3034,32,17.455,שבטי ישראל/הלני המלכה,31.782023,35.224569
401,34001-2-2,3034,5,6.21,שבטי ישראל/הלני המלכה,31.782023,35.224569
402,34001-1-ד,3034,26,19.944,שבטי ישראל/הלני המלכה,31.782023,35.224569
403,10163-2-0,3034,14,11.079,שבטי ישראל/הלני המלכה,31.782023,35.224569
404,13270-2-#,3034,33,34.487,שבטי ישראל/הלני המלכה,31.782023,35.224569
405,34001-1-ו,3034,29,20.909,שבטי ישראל/הלני המלכה,31.782023,35.224569
406,30030-2-#,3034,49,21.349,שבטי ישראל/הלני המלכה,31.782023,35.224569
407,22066-1-#,3034,29,17.193,שבטי ישראל/הלני המלכה,31.782023,35.224569
408,18018-2-#,3034,28,11.794,שבטי ישראל/הלני המלכה,31.782023,35.224569
409,11209-2-#,3034,64,34.694,שבטי ישראל/הלני המלכה,31.782023,35.224569
410,13211-2-א,3034,54,36.876,שבטי ישראל/הלני המלכה,31.782023,35.224569
411,18017-2-#,3034,16,17.473,שבטי ישראל/הלני המלכה,31.782023,35.224569
412,14051-2-#,3034,10,12.805,שבטי ישראל/הלני המלכה,31.782023,35.224569
413,34001-1-ח,3034,45,20.453,שבטי ישראל/הלני המלכה,31.782023,35.224569
414,34001-1-ב,3034,28,21.388,שבטי ישראל/הלני המלכה,31.782023,35.224569
415,16217-2-0,3034,3,41.813,שבטי ישראל/הלני המלכה,31.782023,35.224569
416,11269-2-1,3034,27,35.296,שבטי ישראל/הלני המלכה,31.782023,35.224569
417,16239-1-#,3034,23,26.327,שבטי ישראל/הלני המלכה,31.782023,35.224569
418,10107-1-#,5852,21,21.389,משטרה/שמואל מאיר,31.730285,35.219951
419,18074-1-0,5852,16,20.604,משטרה/שמואל מאיר,31.730285,35.219951
420,11793-1-0,5852,27,25.059,משטרה/שמואל מאיר,31.730285,35.219951
421,49005-2-#,5852,18,18.474,משטרה/שמואל מאיר,31.730285,35.219951
422,70004-2-#,5852,18,11.501,משטרה/שמואל מאיר,31.730285,35.219951
423,10107-2-#,5852,57,23.918,משטרה/שמואל מאיר,31.730285,35.219951
424,19075-1-0,5852,19,17.248,משטרה/שמואל מאיר,31.730285,35.219951
425,14506-1-0,5852,16,19.788,משטרה/שמואל מאיר,31.730285,35.219951
426,15504-3-0,5852,18,14.077,משטרה/שמואל מאיר,31.730285,35.219951
427,12293-1-#,154,27,24.538,שפע חיים/דורש טוב,31.796977,35.212676
428,12292-1-2,154,14,21.023,שפע חיים/דורש טוב,31.796977,35.212676
429,13290-1-1,154,23,23.501,שפע חיים/דורש טוב,31.796977,35.212676
430,14296-1-#,154,55,31.585,שפע חיים/דורש טוב,31.796977,35.212676
431,10134-1-#,154,7,18.646,שפע חיים/דורש טוב,31.796977,35.212676
432,12291-1-9,154,26,39.435,שפע חיים/דורש טוב,31.796977,35.212676
433,11618-2-1,154,14,35.286,שפע חיים/דורש טוב,31.796977,35.212676
434,11617-2-1,154,14,35.757,שפע חיים/דורש טוב,31.796977,35.212676
435,12291-1-1,154,18,22.454,שפע חיים/דורש טוב,31.796977,35.212676
436,12292-1-3,154,25,24.0,שפע חיים/דורש טוב,31.796977,35.212676
437,12294-1-1,154,9,19.907,שפע חיים/דורש טוב,31.796977,35.212676
438,11189-2-5,154,17,18.813,שפע חיים/דורש טוב,31.796977,35.212676
439,12291-1-#,154,26,24.993,שפע חיים/דורש טוב,31.796977,35.212676
440,12292-1-9,154,29,40.063,שפע חיים/דורש טוב,31.796977,35.212676
441,11133-1-#,154,7,19.52,שפע חיים/דורש טוב,31.796977,35.212676
442,11189-2-0,154,17,19.674,שפע חיים/דורש טוב,31.796977,35.212676
443,13290-1-9,154,31,39.839,שפע חיים/דורש טוב,31.796977,35.212676
444,12293-1-1,154,18,21.97,שפע חיים/דורש טוב,31.796977,35.212676
445,12292-1-1,154,20,22.701,שפע חיים/דורש טוב,31.796977,35.212676
446,12293-1-9,154,27,38.98,שפע חיים/דורש טוב,31.796977,35.212676
447,12294-1-#,154,28,24.777,שפע חיים/דורש טוב,31.796977,35.212676
448,11189-2-1,154,17,20.935,שפע חיים/דורש טוב,31.796977,35.212676
449,13290-1-#,154,31,25.4,שפע חיים/דורש טוב,31.796977,35.212676
450,12294-1-9,154,28,39.219,שפע חיים/דורש טוב,31.796977,35.212676
451,12292-1-#,154,29,25.419,שפע חיים/דורש טוב,31.796977,35.212676
452,13472-1-#,3007,2,24.577,שערי ירושלים/ליפתא,31.790818,35.197613
453,24170-1-#,3007,4,19.919,שערי ירושלים/ליפתא,31.790818,35.197613
454,10786-1-#,3007,19,11.084,שערי ירושלים/ליפתא,31.790818,35.197613
455,16057-2-ז,3007,28,16.57,שערי ירושלים/ליפתא,31.790818,35.197613
456,16217-2-0,3007,14,41.813,שערי ירושלים/ליפתא,31.790818,35.197613
457,10105-1-1,3007,19,29.541,שערי ירושלים/ליפתא,31.790818,35.197613
458,11140-1-#,3007,2,34.765,שערי ירושלים/ליפתא,31.790818,35.197613
459,10105-1-#,3007,19,26.687,שערי ירושלים/ליפתא,31.790818,35.197613
460,12345-1-#,3007,2,25.93,שערי ירושלים/ליפתא,31.790818,35.197613
461,15289-2-0,3007,13,20.902,שערי ירושלים/ליפתא,31.790818,35.197613
462,15031-2-1,3007,32,22.735,שערי ירושלים/ליפתא,31.790818,35.197613
463,11145-1-#,3007,2,24.685,שערי ירושלים/ליפתא,31.790818,35.197613
464,15031-2-0,3007,33,24.036,שערי ירושלים/ליפתא,31.790818,35.197613
465,17108-1-#,3007,21,19.35,שערי ירושלים/ליפתא,31.790818,35.197613
466,11541-2-#,3007,4,18.738,שערי ירושלים/ליפתא,31.790818,35.197613
467,13141-1-#,3007,2,33.657,שערי ירושלים/ליפתא,31.790818,35.197613
468,12241-2-#,61359,40,31.957,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
469,12244-2-#,61359,40,26.784,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
470,12242-2-#,61359,37,29.983,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
471,13245-2-#,61359,45,27.349,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
472,17246-2-#,61359,31,28.164,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
473,12295-2-#,61359,68,34.429,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
474,14296-2-#,61359,53,31.978,בית כנסת חסד לאברהם/קדושת לוי,31.706105,35.119698
475,11224-2-#,60165,36,27.988,כף החיים א,31.690622,35.107329
476,13290-2-#,60165,23,25.498,כף החיים א,31.690622,35.107329
477,11225-2-#,60165,41,28.551,כף החיים א,31.690622,35.107329
478,12295-2-#,60165,41,34.429,כף החיים א,31.690622,35.107329
479,14226-2-#,60165,27,28.947,כף החיים א,31.690622,35.107329
480,13221-2-#,60165,36,33.007,כף החיים א,31.690622,35.107329
481,14296-2-#,60165,26,31.978,כף החיים א,31.690622,35.107329
482,16222-2-#,60165,33,31.187,כף החיים א,31.690622,35.107329
483,10822-1-0,554,25,10.706,הרב פרנק/הפסגה,31.764961,35.183915
484,12295-2-#,554,19,34.429,הרב פרנק/הפסגה,31.764961,35.183915
485,10781-2-#,554,9,12.351,הרב פרנק/הפסגה,31.764961,35.183915
486,10750-2-0,554,7,12.204,הרב פרנק/הפסגה,31.764961,35.183915
487,10814-2-#,554,7,8.55,הרב פרנק/הפסגה,31.764961,35.183915
488,11844-2-0,554,7,15.154,הרב פרנק/הפסגה,31.764961,35.183915
489,10804-2-0,554,8,9.769,הרב פרנק/הפסגה,31.764961,35.183915
490,11825-2-0,554,4,21.643,הרב פרנק/הפסגה,31.764961,35.183915
491,11825-1-0,554,37,18.401,הרב פרנק/הפסגה,31.764961,35.183915
492,12821-2-#,554,4,19.171,הרב פרנק/הפסגה,31.764961,35.183915
493,10814-1-ב,554,4,6.342,הרב פרנק/הפסגה,31.764961,35.183915
494,13033-1-#,554,31,21.046,הרב פרנק/הפסגה,31.764961,35.183915
495,10781-1-#,554,4,11.874,הרב פרנק/הפסגה,31.764961,35.183915
496,10741-1-#,554,4,14.989,הרב פרנק/הפסגה,31.764961,35.183915
497,13033-1-ה,554,31,20.532,הרב פרנק/הפסגה,31.764961,35.183915
498,13033-1-ו,554,31,21.942,הרב פרנק/הפסגה,31.764961,35.183915
499,11823-2-0,554,4,15.321,הרב פרנק/הפסגה,31.764961,35.183915
500,10773-2-0,554,5,5.77,הרב פרנק/הפסגה,31.764961,35.183915
501,13245-2-#,554,19,27.349,הרב פרנק/הפסגה,31.764961,35.183915
502,12039-2-#,554,32,14.394,הרב פרנק/הפסגה,31.764961,35.183915
503,10822-2-0,554,4,10.423,הרב פרנק/הפסגה,31.764961,35.183915
504,11844-1-0,554,4,14.381,הרב פרנק/הפסגה,31.764961,35.183915
505,11824-1-0,554,29,11.83,הרב פרנק/הפסגה,31.764961,35.183915
506,10773-1-0,554,4,5.297,הרב פרנק/הפסגה,31.764961,35.183915
507,34001-1-ב,554,4,21.388,הרב פרנק/הפסגה,31.764961,35.183915
508,13016-1-ש,554,49,15.503,הרב פרנק/הפסגה,31.764961,35.183915
509,11824-2-0,554,4,10.772,הרב פרנק/הפסגה,31.764961,35.183915
510,12821-1-#,554,32,15.836,הרב פרנק/הפסגה,31.764961,35.183915
511,11225-2-#,554,19,28.551,הרב פרנק/הפסגה,31.764961,35.183915
512,10750-1-0,554,4,9.544,הרב פרנק/הפסגה,31.764961,35.183915
513,11823-1-0,554,29,14.124,הרב פרנק/הפסגה,31.764961,35.183915
514,10804-1-0,554,4,10.9,הרב פרנק/הפסגה,31.764961,35.183915
515,13016-1-ר,554,42,13.566,הרב פרנק/הפסגה,31.764961,35.183915
516,10516-1-0,554,16,15.348,הרב פרנק/הפסגה,31.764961,35.183915
517,18129-2-#,61168,1,37.257,תלמוד תורה/דרך קדם,31.777369,35.305508
518,10177-1-#,61168,12,24.379,תלמוד תורה/דרך קדם,31.777369,35.305508
519,10120-1-#,61168,34,22.595,תלמוד תורה/דרך קדם,31.777369,35.305508
520,11123-2-#,61168,1,27.534,תלמוד תורה/דרך קדם,31.777369,35.305508
521,10122-1-#,61168,37,31.217,תלמוד תורה/דרך קדם,31.777369,35.305508
522,10122-2-#,61168,1,31.621,תלמוד תורה/דרך קדם,31.777369,35.305508
523,10120-2-#,61168,1,23.003,תלמוד תורה/דרך קדם,31.777369,35.305508
524,11209-1-#,61168,82,32.994,תלמוד תורה/דרך קדם,31.777369,35.305508
525,10124-2-#,61168,1,27.448,תלמוד תורה/דרך קדם,31.777369,35.305508
526,10177-2-#,61168,8,26.037,תלמוד תורה/דרך קדם,31.777369,35.305508
527,10124-1-#,61168,40,26.741,תלמוד תורה/דרך קדם,31.777369,35.305508
528,11123-1-#,61168,30,26.866,תלמוד תורה/דרך קדם,31.777369,35.305508
529,18129-1-#,61168,29,36.186,תלמוד תורה/דרך קדם,31.777369,35.305508
530,24170-1-#,61168,5,19.919,תלמוד תורה/דרך קדם,31.777369,35.305508
531,11178-2-#,61168,8,26.413,תלמוד תורה/דרך קדם,31.777369,35.305508
532,13211-2-א,61168,16,36.876,תלמוד תורה/דרך קדם,31.777369,35.305508
533,21003-2-1,112,14,8.868,יעקובזון/עזרת תורה,31.79508,35.211684
534,11970-1-#,112,11,4.604,יעקובזון/עזרת תורה,31.79508,35.211684
535,13016-1-ש,112,16,15.503,יעקובזון/עזרת תורה,31.79508,35.211684
536,13052-2-א,112,21,16.605,יעקובזון/עזרת תורה,31.79508,35.211684
537,12745-1-ב,112,26,13.897,יעקובזון/עזרת תורה,31.79508,35.211684
538,14051-2-#,112,22,12.805,יעקובזון/עזרת תורה,31.79508,35.211684
539,10903-2-#,112,2,2.816,יעקובזון/עזרת תורה,31.79508,35.211684
540,10810-1-ס,112,12,5.352,יעקובזון/עזרת תורה,31.79508,35.211684
541,10902-2-#,112,3,8.588,יעקובזון/עזרת תורה,31.79508,35.211684
542,10904-2-#,112,2,4.908,יעקובזון/עזרת תורה,31.79508,35.211684
543,14009-2-ד,112,36,19.717,יעקובזון/עזרת תורה,31.79508,35.211684
544,12244-2-#,112,9,26.784,יעקובזון/עזרת תורה,31.79508,35.211684
545,21003-1-ץ,112,71,26.234,יעקובזון/עזרת תורה,31.79508,35.211684
546,16096-1-ב,112,9,4.859,יעקובזון/עזרת תורה,31.79508,35.211684
547,11224-2-#,112,9,27.988,יעקובזון/עזרת תורה,31.79508,35.211684
548,16057-2-ז,112,7,16.57,יעקובזון/עזרת תורה,31.79508,35.211684
549,13016-1-ר,112,16,13.566,יעקובזון/עזרת תורה,31.79508,35.211684
550,10800-1-#,112,11,3.448,יעקובזון/עזרת תורה,31.79508,35.211684
551,10905-2-#,112,2,5.523,יעקובזון/עזרת תורה,31.79508,35.211684
552,13052-2-#,112,21,16.135,יעקובזון/עזרת תורה,31.79508,35.211684
553,11970-2-#,112,11,5.702,יעקובזון/עזרת תורה,31.79508,35.211684
