,CODE OF LOCALITY,name_hebrew,name_english,socioeco_2019,pop_2019,RANK_2019,YISHUV_STAT11,ultraorthodox_percent,updated_ultraorthodox_percent
338,2550,גדרה,GEDERA,7.0,4403,891.0,25500003,2.2,2.2
339,2550,גדרה,GEDERA,7.0,8611,1142.0,25500004,..,0.0
340,2550,גדרה,GEDERA,7.0,5388,1200.0,25500002,..,0.0
341,2550,גדרה,GEDERA,7.0,6319,1211.0,25500005,,0.0
342,166,גן יבנה,GAN YAVNE,7.0,6899,1055.0,16600003,0.7,0.7
343,166,גן יבנה,GAN YAVNE,7.0,5738,1101.0,16600001,,0.0
344,166,גן יבנה,GAN YAVNE,7.0,5364,1134.0,16600004,,0.0
345,166,גן יבנה,GAN YAVNE,7.0,5865,1157.0,16600002,..,0.0
346,229,גני תקווה,GANNE TIQWA,9.0,3085,1305.0,22900002,,0.0
347,229,גני תקווה,GANNE TIQWA,9.0,12190,1425.0,22900001,8.6,8.6
348,229,גני תקווה,GANNE TIQWA,9.0,5032,1513.0,22900003,..,0.0
349,2200,דימונה,DIMONA,5.0,1859,192.0,22000010,7.2,7.2
350,2200,דימונה,DIMONA,5.0,2190,193.0,22000003,6.4,6.4
351,2200,דימונה,DIMONA,5.0,2681,204.0,22000004,,0.0
352,2200,דימונה,DIMONA,5.0,1531,245.0,22000011,,0.0
353,2200,דימונה,DIMONA,5.0,3328,276.0,22000002,5.2,5.2
354,2200,דימונה,DIMONA,5.0,1654,277.0,22000008,,0.0
355,2200,דימונה,DIMONA,5.0,2653,476.0,22000012,..,0.0
356,2200,דימונה,DIMONA,5.0,1611,487.0,22000007,..,0.0
357,2200,דימונה,DIMONA,5.0,5452,712.0,22000005,2.9,2.9
358,2200,דימונה,DIMONA,5.0,5715,725.0,22000006,..,0.0
359,2200,דימונה,DIMONA,5.0,5599,999.0,22000009,..,0.0
360,9700,הוד השרון,HOD HASHARON,9.0,2106,1182.0,97000033,,0.0
361,9700,הוד השרון,HOD HASHARON,9.0,3825,1188.0,97000011,..,0.0
362,9700,הוד השרון,HOD HASHARON,9.0,6317,1310.0,97000023,,0.0
363,9700,הוד השרון,HOD HASHARON,9.0,2997,1352.0,97000015,..,0.0
364,9700,הוד השרון,HOD HASHARON,9.0,3640,1440.0,97000014,..,0.0
365,9700,הוד השרון,HOD HASHARON,9.0,7273,1441.0,97000021,,0.0
366,9700,הוד השרון,HOD HASHARON,9.0,4994,1471.0,97000024,..,0.0
367,9700,הוד השרון,HOD HASHARON,9.0,6896,1477.0,97000012,,0.0
368,9700,הוד השרון,HOD HASHARON,9.0,11254,1526.0,97000013,,0.0
369,9700,הוד השרון,HOD HASHARON,9.0,3457,1532.0,97000032,..,0.0
370,9700,הוד השרון,HOD HASHARON,9.0,5349,1585.0,97000022,,0.0
371,9700,הוד השרון,HOD HASHARON,9.0,4856,1620.0,97000031,..,0.0
372,6400,הרצלייה,HERZLIYYA,8.0,3318,631.0,64000011,4.4,4.4
373,6400,הרצלייה,HERZLIYYA,8.0,4446,1049.0,64000013,..,0.0
374,6400,הרצלייה,HERZLIYYA,8.0,1056,1073.0,64000061,,0.0
375,6400,הרצלייה,HERZLIYYA,8.0,4237,1081.0,64000034,,0.0
376,6400,הרצלייה,HERZLIYYA,8.0,3647,1088.0,64000065,,0.0
377,6400,הרצלייה,HERZLIYYA,8.0,4062,1130.0,64000035,..,0.0
378,6400,הרצלייה,HERZLIYYA,8.0,1840,1165.0,64000031,..,0.0
379,6400,הרצלייה,HERZLIYYA,8.0,2916,1179.0,64000057,..,0.0
380,6400,הרצלייה,HERZLIYYA,8.0,4648,1191.0,64000012,..,0.0
381,6400,הרצלייה,HERZLIYYA,8.0,3045,1234.0,64000041,..,0.0
382,6400,הרצלייה,HERZLIYYA,8.0,3412,1263.0,64000024,,0.0
383,6400,הרצלייה,HERZLIYYA,8.0,3220,1269.0,64000051,..,0.0
384,6400,הרצלייה,HERZLIYYA,8.0,3091,1290.0,64000033,,0.0
385,6400,הרצלייה,HERZLIYYA,8.0,3881,1303.0,64000056,,0.0
386,6400,הרצלייה,HERZLIYYA,8.0,3349,1326.0,64000042,..,0.0
387,6400,הרצלייה,HERZLIYYA,8.0,3700,1343.0,64000023,,0.0
388,6400,הרצלייה,HERZLIYYA,8.0,4549,1437.0,64000066,..,0.0
389,6400,הרצלייה,HERZLIYYA,8.0,3161,1453.0,64000043,,0.0
390,6400,הרצלייה,HERZLIYYA,8.0,2220,1458.0,64000032,,0.0
391,6400,הרצלייה,HERZLIYYA,8.0,5451,1501.0,64000022,,0.0
392,6400,הרצלייה,HERZLIYYA,8.0,2968,1519.0,64000044,,0.0
393,6400,הרצלייה,HERZLIYYA,8.0,3811,1529.0,64000063,..,0.0
394,6400,הרצלייה,HERZLIYYA,8.0,3596,1531.0,64000052,,0.0
395,6400,הרצלייה,HERZLIYYA,8.0,2774,1545.0,64000064,,0.0
396,6400,הרצלייה,HERZLIYYA,8.0,5725,1550.0,64000054,,0.0
397,6400,הרצלייה,HERZLIYYA,8.0,4820,1556.0,64000021,..,0.0
398,6400,הרצלייה,HERZLIYYA,8.0,2636,1572.0,64000055,,0.0
399,6400,הרצלייה,HERZLIYYA,8.0,1554,1612.0,64000053,,0.0
400,9300,זכרון יעקב,ZIKHRON YA'AQOV,8.0,8412,1042.0,93000004,19.7,19.7
401,9300,זכרון יעקב,ZIKHRON YA'AQOV,8.0,6469,1146.0,93000002,11.5,11.5
402,9300,זכרון יעקב,ZIKHRON YA'AQOV,8.0,5851,1566.0,93000003,..,0.0
403,9300,זכרון יעקב,ZIKHRON YA'AQOV,8.0,2408,1591.0,93000001,,0.0
404,6500,חדרה,HADERA,6.0,2612,319.0,65000043,4.5,4.5
405,6500,חדרה,HADERA,6.0,3755,394.0,65000024,,0.0
406,6500,חדרה,HADERA,6.0,2819,408.0,65000062,3.9,3.9
407,6500,חדרה,HADERA,6.0,4671,467.0,65000044,37.1,37.1
408,6500,חדרה,HADERA,6.0,4123,583.0,65000052,3.1,3.1
409,6500,חדרה,HADERA,6.0,4137,627.0,65000053,..,0.0
410,6500,חדרה,HADERA,6.0,4593,628.0,65000051,1.9,1.9
411,6500,חדרה,HADERA,6.0,4088,657.0,65000063,..,0.0
412,6500,חדרה,HADERA,6.0,3640,686.0,65000061,..,0.0
413,6500,חדרה,HADERA,6.0,4039,715.0,65000045,5,5.0
414,6500,חדרה,HADERA,6.0,5816,720.0,65000064,5,5.0
415,6500,חדרה,HADERA,6.0,5965,723.0,65000032,15.2,15.2
416,6500,חדרה,HADERA,6.0,3928,840.0,65000012,..,0.0
417,6500,חדרה,HADERA,6.0,3655,875.0,65000011,,0.0
418,6500,חדרה,HADERA,6.0,3351,970.0,65000021,..,0.0
419,6500,חדרה,HADERA,6.0,5853,987.0,65000013,..,0.0
420,6500,חדרה,HADERA,6.0,4841,1000.0,65000031,12.5,12.5
421,6500,חדרה,HADERA,6.0,7220,1037.0,65000023,..,0.0
422,6500,חדרה,HADERA,6.0,2540,1151.0,65000042,..,0.0
423,6500,חדרה,HADERA,6.0,14055,1162.0,65000041,..,0.0
424,6500,חדרה,HADERA,6.0,849,1386.0,65000065,..,0.0
425,6600,חולון,HOLON,7.0,4188,334.0,66000512,1.4,1.4
426,6600,חולון,HOLON,7.0,5508,371.0,66000621,25,25.0
427,6600,חולון,HOLON,7.0,4002,433.0,66000514,1.2,1.2
428,6600,חולון,HOLON,7.0,2616,462.0,66000615,7.4,7.4
429,6600,חולון,HOLON,7.0,4006,563.0,66000626,8.1,8.1
430,6600,חולון,HOLON,7.0,3862,647.0,66000212,5,5.0
431,6600,חולון,HOLON,7.0,4256,671.0,66000622,..,0.0
432,6600,חולון,HOLON,7.0,3099,675.0,66000216,..,0.0
433,6600,חולון,HOLON,7.0,3427,691.0,66000624,..,0.0
434,6600,חולון,HOLON,7.0,2400,699.0,66000215,4.5,4.5
435,6600,חולון,HOLON,7.0,4650,768.0,66000614,3.6,3.6
436,6600,חולון,HOLON,7.0,2908,779.0,66000223,8.6,8.6
437,6600,חולון,HOLON,7.0,3894,795.0,66000623,5.3,5.3
438,6600,חולון,HOLON,7.0,4563,800.0,66000521,..,0.0
439,6600,חולון,HOLON,7.0,2368,802.0,66000613,..,0.0
440,6600,חולון,HOLON,7.0,3026,803.0,66000314,2.1,2.1
441,6600,חולון,HOLON,7.0,4023,811.0,66000611,4,4.0
442,6600,חולון,HOLON,7.0,4124,829.0,66000211,2.2,2.2
443,6600,חולון,HOLON,7.0,2606,832.0,66000331,,0.0
444,6600,חולון,HOLON,7.0,1946,836.0,66000332,,0.0
445,6600,חולון,HOLON,7.0,3543,853.0,66000324,1.5,1.5
446,6600,חולון,HOLON,7.0,4515,864.0,66000625,1.5,1.5
447,6600,חולון,HOLON,7.0,2473,869.0,66000612,..,0.0
448,6600,חולון,HOLON,7.0,1294,871.0,66000513,,0.0
449,6600,חולון,HOLON,7.0,2567,885.0,66000333,,0.0
450,6600,חולון,HOLON,7.0,4271,886.0,66000523,6.5,6.5
451,6600,חולון,HOLON,7.0,4250,888.0,66000335,1.8,1.8
452,6600,חולון,HOLON,7.0,4549,898.0,66000225,10.6,10.6
453,6600,חולון,HOLON,7.0,3136,936.0,66000412,..,0.0
454,6600,חולון,HOLON,7.0,2092,971.0,66000334,,0.0
455,6600,חולון,HOLON,7.0,3734,977.0,66000323,,0.0
456,6600,חולון,HOLON,7.0,2145,981.0,66000224,3.4,3.4
457,6600,חולון,HOLON,7.0,4460,989.0,66000213,..,0.0
458,6600,חולון,HOLON,7.0,3594,1003.0,66000313,..,0.0
459,6600,חולון,HOLON,7.0,3776,1008.0,66000321,..,0.0
460,6600,חולון,HOLON,7.0,1862,1020.0,66000222,,0.0
461,6600,חולון,HOLON,7.0,4154,1035.0,66000427,..,0.0
462,6600,חולון,HOLON,7.0,1640,1060.0,66000221,,0.0
463,6600,חולון,HOLON,7.0,4310,1104.0,66000214,..,0.0
464,6600,חולון,HOLON,7.0,2925,1115.0,66000423,,0.0
465,6600,חולון,HOLON,7.0,3064,1123.0,66000522,,0.0
466,6600,חולון,HOLON,7.0,2430,1133.0,66000311,,0.0
467,6600,חולון,HOLON,7.0,2773,1141.0,66000426,,0.0
468,6600,חולון,HOLON,7.0,3211,1161.0,66000425,,0.0
469,6600,חולון,HOLON,7.0,2463,1183.0,66000312,..,0.0
470,6600,חולון,HOLON,7.0,2850,1219.0,66000322,,0.0
471,6600,חולון,HOLON,7.0,4574,1222.0,66000415,..,0.0
472,6600,חולון,HOLON,7.0,4325,1230.0,66000422,,0.0
473,6600,חולון,HOLON,7.0,2103,1235.0,66000424,,0.0
474,6600,חולון,HOLON,7.0,6623,1242.0,66000414,,0.0
475,6600,חולון,HOLON,7.0,5996,1259.0,66000413,,0.0
476,6600,חולון,HOLON,7.0,5035,1265.0,66000411,..,0.0
477,6600,חולון,HOLON,7.0,247,1276.0,66000421,,0.0
478,6600,חולון,HOLON,7.0,13424,1280.0,66000416,,0.0
479,4000,חיפה,HAIFA,7.0,3800,85.0,40000641,48.8,48.8
480,4000,חיפה,HAIFA,7.0,4635,107.0,40000642,81.7,81.7
481,4000,חיפה,HAIFA,7.0,2426,109.0,40000643,93.7,93.7
482,4000,חיפה,HAIFA,7.0,1402,126.0,40000314,3.6,3.6
483,4000,חיפה,HAIFA,7.0,753,155.0,40000311,,0.0
484,4000,חיפה,HAIFA,7.0,1558,173.0,40000634,..,0.0
485,4000,חיפה,HAIFA,7.0,1519,186.0,40000633,,0.0
486,4000,חיפה,HAIFA,7.0,1658,197.0,40000711,,0.0
487,4000,חיפה,HAIFA,7.0,5169,224.0,40000713,..,0.0
488,4000,חיפה,HAIFA,7.0,4671,246.0,40000631,24.6,24.6
489,4000,חיפה,HAIFA,7.0,1348,252.0,40000324,,0.0
490,4000,חיפה,HAIFA,7.0,2364,260.0,40000111,33.2,33.2
491,4000,חיפה,HAIFA,7.0,336,288.0,40000431,,0.0
492,4000,חיפה,HAIFA,7.0,2672,293.0,40000632,,0.0
493,4000,חיפה,HAIFA,7.0,3220,320.0,40000622,34.3,34.3
494,4000,חיפה,HAIFA,7.0,3842,339.0,40000426,..,0.0
495,4000,חיפה,HAIFA,7.0,3965,353.0,40000712,,0.0
496,4000,חיפה,HAIFA,7.0,1311,379.0,40000331,,0.0
497,4000,חיפה,HAIFA,7.0,2210,387.0,40000332,,0.0
498,4000,חיפה,HAIFA,7.0,732,398.0,40000644,27.3,27.3
499,4000,חיפה,HAIFA,7.0,3652,414.0,40000334,..,0.0
500,4000,חיפה,HAIFA,7.0,1408,425.0,40000418,,0.0
501,4000,חיפה,HAIFA,7.0,4734,447.0,40000122,,0.0
502,4000,חיפה,HAIFA,7.0,2964,452.0,40000613,,0.0
503,4000,חיפה,HAIFA,7.0,4926,459.0,40000121,..,0.0
504,4000,חיפה,HAIFA,7.0,3514,463.0,40000414,,0.0
505,4000,חיפה,HAIFA,7.0,2970,469.0,40000412,..,0.0
506,4000,חיפה,HAIFA,7.0,1062,475.0,40000333,,0.0
507,4000,חיפה,HAIFA,7.0,4444,484.0,40000812,..,0.0
508,4000,חיפה,HAIFA,7.0,3597,514.0,40000411,1.8,1.8
509,4000,חיפה,HAIFA,7.0,5053,548.0,40000714,..,0.0
510,4000,חיפה,HAIFA,7.0,3530,586.0,40000424,,0.0
511,4000,חיפה,HAIFA,7.0,5696,593.0,40000112,23.2,23.2
512,4000,חיפה,HAIFA,7.0,3403,625.0,40000417,,0.0
513,4000,חיפה,HAIFA,7.0,1862,654.0,40000612,,0.0
514,4000,חיפה,HAIFA,7.0,4705,663.0,40000423,,0.0
515,4000,חיפה,HAIFA,7.0,3730,698.0,40000722,26.6,26.6
516,4000,חיפה,HAIFA,7.0,2545,713.0,40000733,,0.0
517,4000,חיפה,HAIFA,7.0,3842,724.0,40000721,17.3,17.3
518,4000,חיפה,HAIFA,7.0,3667,735.0,40000621,,0.0
519,4000,חיפה,HAIFA,7.0,4029,759.0,40000422,,0.0
520,4000,חיפה,HAIFA,7.0,3994,772.0,40000732,,0.0
521,4000,חיפה,HAIFA,7.0,3784,780.0,40000413,,0.0
522,4000,חיפה,HAIFA,7.0,3685,791.0,40000623,27,27.0
523,4000,חיפה,HAIFA,7.0,4770,792.0,40000135,..,0.0
524,4000,חיפה,HAIFA,7.0,625,807.0,40000945,,0.0
525,4000,חיפה,HAIFA,7.0,3429,833.0,40000811,26.4,26.4
526,4000,חיפה,HAIFA,7.0,1982,872.0,40000421,..,0.0
527,4000,חיפה,HAIFA,7.0,2478,876.0,40000731,..,0.0
528,4000,חיפה,HAIFA,7.0,2534,1005.0,40000527,,0.0
529,4000,חיפה,HAIFA,7.0,4979,1006.0,40000723,3.5,3.5
530,4000,חיפה,HAIFA,7.0,3119,1030.0,40000611,,0.0
531,4000,חיפה,HAIFA,7.0,3277,1064.0,40000133,,0.0
532,4000,חיפה,HAIFA,7.0,825,1075.0,40000715,,0.0
533,4000,חיפה,HAIFA,7.0,1732,1077.0,40000521,..,0.0
534,4000,חיפה,HAIFA,7.0,4689,1096.0,40000821,..,0.0
535,4000,חיפה,HAIFA,7.0,3121,1125.0,40000131,..,0.0
536,4000,חיפה,HAIFA,7.0,4779,1150.0,40000134,..,0.0
537,4000,חיפה,HAIFA,7.0,3216,1171.0,40000132,,0.0
538,4000,חיפה,HAIFA,7.0,3709,1175.0,40000911,,0.0
539,4000,חיפה,HAIFA,7.0,1730,1223.0,40000523,,0.0
540,4000,חיפה,HAIFA,7.0,4211,1301.0,40000531,..,0.0
541,4000,חיפה,HAIFA,7.0,3575,1313.0,40000528,..,0.0
542,4000,חיפה,HAIFA,7.0,1846,1340.0,40000522,,0.0
543,4000,חיפה,HAIFA,7.0,1909,1345.0,40000822,3.4,3.4
544,4000,חיפה,HAIFA,7.0,3709,1349.0,40000526,,0.0
545,4000,חיפה,HAIFA,7.0,3799,1351.0,40000532,..,0.0
546,4000,חיפה,HAIFA,7.0,4246,1395.0,40000533,,0.0
547,4000,חיפה,HAIFA,7.0,2637,1403.0,40000425,,0.0
548,4000,חיפה,HAIFA,7.0,2497,1406.0,40000524,,0.0
549,4000,חיפה,HAIFA,7.0,2616,1410.0,40000824,,0.0
550,4000,חיפה,HAIFA,7.0,3725,1419.0,40000912,,0.0
551,4000,חיפה,HAIFA,7.0,2544,1446.0,40000921,,0.0
552,4000,חיפה,HAIFA,7.0,3794,1482.0,40000433,,0.0
553,4000,חיפה,HAIFA,7.0,2194,1489.0,40000823,,0.0
554,4000,חיפה,HAIFA,7.0,2678,1496.0,40000813,,0.0
555,4000,חיפה,HAIFA,7.0,3540,1497.0,40000933,..,0.0
556,4000,חיפה,HAIFA,7.0,3702,1510.0,40000922,,0.0
557,4000,חיפה,HAIFA,7.0,3709,1512.0,40000525,..,0.0
558,4000,חיפה,HAIFA,7.0,3119,1534.0,40000513,,0.0
559,4000,חיפה,HAIFA,7.0,2845,1553.0,40000514,,0.0
560,4000,חיפה,HAIFA,7.0,3644,1557.0,40000512,,0.0
561,4000,חיפה,HAIFA,7.0,5640,1565.0,40000511,,0.0
562,4000,חיפה,HAIFA,7.0,3364,1568.0,40000934,..,0.0
563,4000,חיפה,HAIFA,7.0,4861,1579.0,40000932,,0.0
564,4000,חיפה,HAIFA,7.0,1956,1584.0,40000942,..,0.0
565,4000,חיפה,HAIFA,7.0,3669,1603.0,40000943,,0.0
566,4000,חיפה,HAIFA,7.0,3060,1604.0,40000931,..,0.0
567,4000,חיפה,HAIFA,7.0,2131,1619.0,40000941,,0.0
568,4000,חיפה,HAIFA,7.0,4915,1632.0,40000944,,0.0
569,6700,טבריה,TIBERIAS,4.0,2168,121.0,67000034,26.7,26.7
570,6700,טבריה,TIBERIAS,4.0,2850,133.0,67000032,49.3,49.3
571,6700,טבריה,TIBERIAS,4.0,1653,179.0,67000033,27.5,27.5
572,6700,טבריה,TIBERIAS,4.0,823,202.0,67000015,25.2,25.2
573,6700,טבריה,TIBERIAS,4.0,3048,211.0,67000013,53.8,53.8
574,6700,טבריה,TIBERIAS,4.0,5049,244.0,67000012,50.2,50.2
575,6700,טבריה,TIBERIAS,4.0,3232,261.0,67000036,48.2,48.2
576,6700,טבריה,TIBERIAS,4.0,2387,274.0,67000023,9.7,9.7
577,6700,טבריה,TIBERIAS,4.0,1331,286.0,67000014,9.9,9.9
578,6700,טבריה,TIBERIAS,4.0,1726,399.0,67000022,..,0.0
579,6700,טבריה,TIBERIAS,4.0,4892,513.0,67000021,..,0.0
580,6700,טבריה,TIBERIAS,4.0,3151,592.0,67000031,5.6,5.6
581,6700,טבריה,TIBERIAS,4.0,2982,702.0,67000025,2.6,2.6
582,6700,טבריה,TIBERIAS,4.0,6383,732.0,67000011,..,0.0
583,6700,טבריה,TIBERIAS,4.0,2632,874.0,67000024,2.9,2.9
584,2100,טירת כרמל,TIRAT KARMEL,5.0,2397,251.0,21000007,..,0.0
585,2100,טירת כרמל,TIRAT KARMEL,5.0,4370,366.0,21000003,..,0.0
586,2100,טירת כרמל,TIRAT KARMEL,5.0,1877,517.0,21000004,4.3,4.3
587,2100,טירת כרמל,TIRAT KARMEL,5.0,4973,767.0,21000005,6.5,6.5
588,2100,טירת כרמל,TIRAT KARMEL,5.0,3682,774.0,21000006,,0.0
589,2100,טירת כרמל,TIRAT KARMEL,5.0,1685,930.0,21000001,..,0.0
590,2100,טירת כרמל,TIRAT KARMEL,5.0,4023,1217.0,21000002,,0.0
591,2660,יבנה,YAVNE,7.0,5026,448.0,26600006,11.9,11.9
592,2660,יבנה,YAVNE,7.0,4240,504.0,26600005,3.5,3.5
593,2660,יבנה,YAVNE,7.0,4809,521.0,26600004,6.2,6.2
594,2660,יבנה,YAVNE,7.0,4483,562.0,26600007,9.6,9.6
595,2660,יבנה,YAVNE,7.0,599,1047.0,26600001,..,0.0
596,2660,יבנה,YAVNE,7.0,6680,1086.0,26600008,..,0.0
597,2660,יבנה,YAVNE,7.0,15038,1190.0,26600009,..,0.0
598,2660,יבנה,YAVNE,7.0,4233,1414.0,26600002,,0.0
599,2660,יבנה,YAVNE,7.0,2471,1594.0,26600003,,0.0
600,9400,יהוד,YEHUD,7.0,2572,673.0,94000003,..,0.0
601,9400,יהוד,YEHUD,7.0,3321,1009.0,94000005,..,0.0
602,9400,יהוד,YEHUD,7.0,8177,1024.0,94000004,..,0.0
603,9400,יהוד,YEHUD,7.0,3404,1273.0,94000001,..,0.0
604,9400,יהוד,YEHUD,7.0,3439,1288.0,94000006,..,0.0
605,9400,יהוד,YEHUD,7.0,3330,1517.0,94000008,,0.0
606,9400,יהוד,YEHUD,7.0,5680,1535.0,94000007,,0.0
607,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,1875,309.0,24000003,..,0.0
608,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,2155,700.0,24000001,..,0.0
609,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,4707,892.0,24000004,2.9,2.9
610,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,4707,892.0,24000004,8.3,8.3
611,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,4937,1282.0,24000006,,0.0
612,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,6935,1334.0,24000005,..,0.0
613,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,6935,1334.0,24000005,3.8,3.8
614,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,3175,1353.0,24000007,..,0.0
615,240,יקנעם עילית,YOQNE'AM ILLIT,7.0,3175,1353.0,24000007,2.1,2.1
616,3000,ירושלים,JERUSALEM,2.0,8612,2.0,30000821,98.6,98.6
617,3000,ירושלים,JERUSALEM,2.0,2886,4.0,30000825,95.1,95.1
618,3000,ירושלים,JERUSALEM,2.0,4139,5.0,30000823,94.3,94.3
619,3000,ירושלים,JERUSALEM,2.0,22258,7.0,30002212,..,0.0
620,3000,ירושלים,JERUSALEM,2.0,6877,9.0,30000822,96.8,96.8
621,3000,ירושלים,JERUSALEM,2.0,2469,11.0,30000835,96.6,96.6
622,3000,ירושלים,JERUSALEM,2.0,11336,12.0,30002213,,0.0
623,3000,ירושלים,JERUSALEM,2.0,6060,13.0,30000826,97.9,97.9
624,3000,ירושלים,JERUSALEM,2.0,4081,16.0,30000513,98.7,98.7
625,3000,ירושלים,JERUSALEM,2.0,9445,17.0,30000824,98.4,98.4
626,3000,ירושלים,JERUSALEM,2.0,35914,21.0,30002111,,0.0
627,3000,ירושלים,JERUSALEM,2.0,19591,27.0,30002311,,0.0
628,3000,ירושלים,JERUSALEM,2.0,22339,30.0,30002511,..,0.0
629,3000,ירושלים,JERUSALEM,2.0,19513,31.0,30002611,..,0.0
630,3000,ירושלים,JERUSALEM,2.0,4875,33.0,30000532,94.5,94.5
631,3000,ירושלים,JERUSALEM,2.0,4120,34.0,30000836,89.9,89.9
632,3000,ירושלים,JERUSALEM,2.0,2734,35.0,30000512,98,98.0
633,3000,ירושלים,JERUSALEM,2.0,21220,38.0,30002613,,0.0
634,3000,ירושלים,JERUSALEM,2.0,12372,40.0,30002612,..,0.0
635,3000,ירושלים,JERUSALEM,2.0,25369,42.0,30002711,,0.0
636,3000,ירושלים,JERUSALEM,2.0,4434,43.0,30000514,94.1,94.1
637,3000,ירושלים,JERUSALEM,2.0,4392,49.0,30000521,96.1,96.1
638,3000,ירושלים,JERUSALEM,2.0,2304,50.0,30000913,93.3,93.3
639,3000,ירושלים,JERUSALEM,2.0,6537,51.0,30000915,97.2,97.2
640,3000,ירושלים,JERUSALEM,2.0,4402,52.0,30000515,92.9,92.9
641,3000,ירושלים,JERUSALEM,2.0,3901,54.0,30000834,90.8,90.8
642,3000,ירושלים,JERUSALEM,2.0,2708,56.0,30000533,95,95.0
643,3000,ירושלים,JERUSALEM,2.0,5614,57.0,30000423,93.4,93.4
644,3000,ירושלים,JERUSALEM,2.0,19184,58.0,30002811,,0.0
645,3000,ירושלים,JERUSALEM,2.0,513,59.0,30000831,,0.0
646,3000,ירושלים,JERUSALEM,2.0,29503,60.0,30002312,..,0.0
647,3000,ירושלים,JERUSALEM,2.0,3411,64.0,30000812,68.5,68.5
648,3000,ירושלים,JERUSALEM,2.0,839,65.0,30000842,59.8,59.8
649,3000,ירושלים,JERUSALEM,2.0,3051,66.0,30000911,98.5,98.5
650,3000,ירושלים,JERUSALEM,2.0,4668,67.0,30002812,,0.0
651,3000,ירושלים,JERUSALEM,2.0,6324,68.0,30000425,98.9,98.9
652,3000,ירושלים,JERUSALEM,2.0,5109,69.0,30001034,85.1,85.1
653,3000,ירושלים,JERUSALEM,2.0,4639,75.0,30000115,78.7,78.7
654,3000,ירושלים,JERUSALEM,2.0,13874,77.0,30002411,..,0.0
655,3000,ירושלים,JERUSALEM,2.0,6250,78.0,30002412,..,0.0
656,3000,ירושלים,JERUSALEM,2.0,3129,79.0,30000424,81.1,81.1
657,3000,ירושלים,JERUSALEM,2.0,5123,80.0,30000912,99.2,99.2
658,3000,ירושלים,JERUSALEM,2.0,5630,81.0,30001035,84.7,84.7
659,3000,ירושלים,JERUSALEM,2.0,23572,82.0,30002211,,0.0
660,3000,ירושלים,JERUSALEM,2.0,3920,83.0,30000114,79.7,79.7
661,3000,ירושלים,JERUSALEM,2.0,3822,87.0,30000832,92.4,92.4
662,3000,ירושלים,JERUSALEM,2.0,1484,90.0,30000833,81.3,81.3
663,3000,ירושלים,JERUSALEM,2.0,8365,91.0,30000914,97.7,97.7
664,3000,ירושלים,JERUSALEM,2.0,2962,100.0,30000111,98.1,98.1
665,3000,ירושלים,JERUSALEM,2.0,4119,101.0,30000522,87.4,87.4
666,3000,ירושלים,JERUSALEM,2.0,3915,102.0,30000113,82.3,82.3
667,3000,ירושלים,JERUSALEM,2.0,3007,103.0,30002512,41.2,41.2
668,3000,ירושלים,JERUSALEM,2.0,43398,105.0,30002112,..,0.0
669,3000,ירושלים,JERUSALEM,2.0,893,111.0,30000851,76.9,76.9
670,3000,ירושלים,JERUSALEM,2.0,3941,119.0,30002514,..,0.0
671,3000,ירושלים,JERUSALEM,2.0,2231,128.0,30002513,34.9,34.9
672,3000,ירושלים,JERUSALEM,2.0,4766,138.0,30000412,97.4,97.4
673,3000,ירושלים,JERUSALEM,2.0,3341,142.0,30000531,87.4,87.4
674,3000,ירושלים,JERUSALEM,2.0,5664,146.0,30000426,98.8,98.8
675,3000,ירושלים,JERUSALEM,2.0,2878,148.0,30000112,95.9,95.9
676,3000,ירושלים,JERUSALEM,2.0,7021,149.0,30000116,76.7,76.7
677,3000,ירושלים,JERUSALEM,2.0,5350,153.0,30000411,95.8,95.8
678,3000,ירושלים,JERUSALEM,2.0,3261,164.0,30000922,75.6,75.6
679,3000,ירושלים,JERUSALEM,2.0,3375,172.0,30000921,82.4,82.4
680,3000,ירושלים,JERUSALEM,2.0,5022,183.0,30000432,87.7,87.7
681,3000,ירושלים,JERUSALEM,2.0,1850,194.0,30000841,58.7,58.7
682,3000,ירושלים,JERUSALEM,2.0,6359,208.0,30000923,76.7,76.7
683,3000,ירושלים,JERUSALEM,2.0,4466,212.0,30000413,97.7,97.7
684,3000,ירושלים,JERUSALEM,2.0,3708,218.0,30000422,74.1,74.1
685,3000,ירושלים,JERUSALEM,2.0,3874,222.0,30001016,46,46.0
686,3000,ירושלים,JERUSALEM,2.0,3013,232.0,30000523,68.5,68.5
687,3000,ירושלים,JERUSALEM,2.0,4131,236.0,30001032,82.5,82.5
688,3000,ירושלים,JERUSALEM,2.0,7421,239.0,30001031,75,75.0
689,3000,ירושלים,JERUSALEM,2.0,4650,243.0,30000933,91.1,91.1
690,3000,ירושלים,JERUSALEM,2.0,121,264.0,30001621,,0.0
691,3000,ירושלים,JERUSALEM,2.0,14308,273.0,30002911,,0.0
